Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
1573,65,18.07.2022 23:16,19.07.2022 00:00,18.07.2022 23:46,803,Packplatz 01,18.07.2022 19:17,358,Hochregallager,Packplatz,2022-07-18 14:24:00,2022-07-18 15:27:00
1576,74,18.07.2022 22:00,19.07.2022 00:39,18.07.2022 22:30,562,Packplatz 10,18.07.2022 18:23,480,Hochregallager,Packplatz,2022-07-18 13:38:00,2022-07-18 14:29:00
1576,74,18.07.2022 22:00,19.07.2022 00:39,18.07.2022 22:30,562,Packplatz 10,18.07.2022 18:23,480,Wareneingang,Hochregallager,2022-07-18 16:54:00,2022-07-18 17:39:00
1584,99,18.07.2022 22:55,19.07.2022 02:10,18.07.2022 23:25,242,Packplatz 02,18.07.2022 20:31,62,Wareneingang,Hochregallager,2022-07-18 00:21:00,2022-07-18 02:24:00
1584,99,18.07.2022 22:55,19.07.2022 02:10,18.07.2022 23:25,242,Packplatz 02,18.07.2022 20:31,62,Hochregallager,Packplatz,2022-07-18 15:55:00,2022-07-18 17:31:00
1587,86,18.07.2022 21:46,19.07.2022 01:12,18.07.2022 22:16,919,Packplatz 04,18.07.2022 20:33,442,Wareneingang,Hochregallager,2022-07-18 06:15:00,2022-07-18 06:57:00
1587,86,18.07.2022 21:46,19.07.2022 01:12,18.07.2022 22:16,919,Packplatz 04,18.07.2022 20:33,442,Hochregallager,Packplatz,2022-07-18 19:20:00,2022-07-18 21:15:00
1591,26,18.07.2022 20:47,18.07.2022 21:54,18.07.2022 21:17,103,Packplatz 09,18.07.2022 20:14,297,Wareneingang,Hochregallager,2022-07-18 05:52:00,2022-07-18 06:13:00
1591,26,18.07.2022 20:47,18.07.2022 21:54,18.07.2022 21:17,103,Packplatz 09,18.07.2022 20:14,297,Hochregallager,Packplatz,2022-07-18 16:47:00,2022-07-18 17:16:00
1606,97,19.07.2022 00:10,19.07.2022 03:21,19.07.2022 00:40,930,Packplatz 07,18.07.2022 23:05,266,Wareneingang,Hochregallager,2022-07-18 12:31:00,2022-07-18 14:46:00
1606,10,18.07.2022 20:45,19.07.2022 00:05,18.07.2022 21:15,930,Packplatz 07,18.07.2022 23:05,266,Wareneingang,Hochregallager,2022-07-18 12:31:00,2022-07-18 14:46:00
1606,97,19.07.2022 00:10,19.07.2022 03:21,19.07.2022 00:40,930,Packplatz 07,18.07.2022 23:05,266,Hochregallager,Packplatz,2022-07-18 17:29:00,2022-07-18 21:19:00
1606,10,18.07.2022 20:45,19.07.2022 00:05,18.07.2022 21:15,930,Packplatz 07,18.07.2022 23:05,266,Hochregallager,Packplatz,2022-07-18 17:29:00,2022-07-18 21:19:00
1606,97,19.07.2022 00:10,19.07.2022 03:21,19.07.2022 00:40,165,Packplatz 06,18.07.2022 19:12,169,Wareneingang,Hochregallager,2022-07-18 18:11:00,2022-07-18 18:49:00
1606,10,18.07.2022 20:45,19.07.2022 00:05,18.07.2022 21:15,165,Packplatz 06,18.07.2022 19:12,169,Wareneingang,Hochregallager,2022-07-18 18:11:00,2022-07-18 18:49:00
1606,97,19.07.2022 00:10,19.07.2022 03:21,19.07.2022 00:40,165,Packplatz 06,18.07.2022 19:12,169,Hochregallager,Packplatz,2022-07-18 18:28:00,2022-07-18 18:42:00
1606,10,18.07.2022 20:45,19.07.2022 00:05,18.07.2022 21:15,165,Packplatz 06,18.07.2022 19:12,169,Hochregallager,Packplatz,2022-07-18 18:28:00,2022-07-18 18:42:00
1612,96,18.07.2022 23:35,18.07.2022 23:46,19.07.2022 00:05,855,Packplatz 01,18.07.2022 22:51,126,Wareneingang,Hochregallager,2022-07-18 03:30:00,2022-07-18 04:37:00
1612,44,19.07.2022 01:23,19.07.2022 04:44,19.07.2022 01:53,855,Packplatz 01,18.07.2022 22:51,126,Wareneingang,Hochregallager,2022-07-18 03:30:00,2022-07-18 04:37:00
1612,96,18.07.2022 23:35,18.07.2022 23:46,19.07.2022 00:05,394,Packplatz 04,18.07.2022 20:22,296,Wareneingang,Hochregallager,2022-07-18 14:48:00,2022-07-18 17:22:00
1612,44,19.07.2022 01:23,19.07.2022 04:44,19.07.2022 01:53,394,Packplatz 04,18.07.2022 20:22,296,Wareneingang,Hochregallager,2022-07-18 14:48:00,2022-07-18 17:22:00
1612,96,18.07.2022 23:35,18.07.2022 23:46,19.07.2022 00:05,394,Packplatz 04,18.07.2022 20:22,296,Hochregallager,Packplatz,2022-07-18 16:55:00,2022-07-18 20:00:00
1612,44,19.07.2022 01:23,19.07.2022 04:44,19.07.2022 01:53,394,Packplatz 04,18.07.2022 20:22,296,Hochregallager,Packplatz,2022-07-18 16:55:00,2022-07-18 20:00:00
1612,96,18.07.2022 23:35,18.07.2022 23:46,19.07.2022 00:05,855,Packplatz 01,18.07.2022 22:51,126,Hochregallager,Packplatz,2022-07-18 18:52:00,2022-07-18 22:29:00
1612,44,19.07.2022 01:23,19.07.2022 04:44,19.07.2022 01:53,855,Packplatz 01,18.07.2022 22:51,126,Hochregallager,Packplatz,2022-07-18 18:52:00,2022-07-18 22:29:00
1636,76,18.07.2022 19:14,18.07.2022 23:11,18.07.2022 19:44,389,Packplatz 03,18.07.2022 17:03,452,Hochregallager,Packplatz,2022-07-18 14:18:00,2022-07-18 15:19:00
1636,76,18.07.2022 19:14,18.07.2022 23:11,18.07.2022 19:44,389,Packplatz 03,18.07.2022 17:03,452,Wareneingang,Hochregallager,2022-07-18 15:31:00,2022-07-18 16:49:00
1642,75,18.07.2022 21:41,19.07.2022 00:04,18.07.2022 22:11,987,Packplatz 05,18.07.2022 20:56,185,Wareneingang,Hochregallager,2022-07-18 14:13:00,2022-07-18 15:23:00
1642,75,18.07.2022 21:41,19.07.2022 00:04,18.07.2022 22:11,987,Packplatz 05,18.07.2022 20:56,185,Hochregallager,Packplatz,2022-07-18 19:35:00,2022-07-18 22:49:00
1660,50,19.07.2022 01:50,19.07.2022 05:32,19.07.2022 02:20,804,Packplatz 05,18.07.2022 23:07,343,Wareneingang,Hochregallager,2022-07-18 11:35:00,2022-07-18 14:54:00
1660,50,19.07.2022 01:50,19.07.2022 05:32,19.07.2022 02:20,804,Packplatz 05,18.07.2022 23:07,343,Hochregallager,Packplatz,2022-07-18 16:15:00,2022-07-18 18:54:00
1687,56,18.07.2022 21:43,18.07.2022 21:55,18.07.2022 22:13,983,Packplatz 03,18.07.2022 17:50,68,Wareneingang,Hochregallager,2022-07-18 08:36:00,2022-07-18 11:13:00
1687,56,18.07.2022 21:43,18.07.2022 21:55,18.07.2022 22:13,983,Packplatz 03,18.07.2022 17:50,68,Hochregallager,Packplatz,2022-07-18 16:31:00,2022-07-18 16:40:00
1716,53,18.07.2022 23:00,19.07.2022 01:06,18.07.2022 23:30,634,Packplatz 03,18.07.2022 21:44,312,Wareneingang,Hochregallager,2022-07-18 12:06:00,2022-07-18 14:28:00
1716,53,18.07.2022 23:00,19.07.2022 01:06,18.07.2022 23:30,634,Packplatz 03,18.07.2022 21:44,312,Hochregallager,Packplatz,2022-07-18 17:42:00,2022-07-18 17:56:00
1739,16,18.07.2022 22:03,19.07.2022 00:00,18.07.2022 22:33,795,Packplatz 03,18.07.2022 21:48,402,Wareneingang,Hochregallager,2022-07-18 03:19:00,2022-07-18 06:29:00
1739,16,18.07.2022 22:03,19.07.2022 00:00,18.07.2022 22:33,795,Packplatz 03,18.07.2022 21:48,402,Hochregallager,Packplatz,2022-07-18 18:58:00,2022-07-18 21:41:00
1770,26,18.07.2022 23:55,19.07.2022 00:21,19.07.2022 00:25,741,Packplatz 02,18.07.2022 22:40,134,Wareneingang,Hochregallager,2022-07-18 10:03:00,2022-07-18 14:02:00
1770,26,18.07.2022 23:55,19.07.2022 00:21,19.07.2022 00:25,741,Packplatz 02,18.07.2022 22:40,134,Hochregallager,Packplatz,2022-07-18 18:04:00,2022-07-18 19:43:00
1776,15,18.07.2022 20:05,18.07.2022 22:02,18.07.2022 20:35,825,Packplatz 04,18.07.2022 18:40,269,Wareneingang,Hochregallager,2022-07-18 10:11:00,2022-07-18 14:07:00
1776,15,18.07.2022 20:05,18.07.2022 22:02,18.07.2022 20:35,825,Packplatz 04,18.07.2022 18:40,269,Hochregallager,Packplatz,2022-07-18 17:40:00,2022-07-18 19:43:00
1777,53,18.07.2022 21:30,18.07.2022 22:50,18.07.2022 22:00,303,Packplatz 10,18.07.2022 19:28,466,Wareneingang,Hochregallager,2022-07-18 13:44:00,2022-07-18 14:24:00
1777,53,18.07.2022 21:30,18.07.2022 22:50,18.07.2022 22:00,303,Packplatz 10,18.07.2022 19:28,466,Hochregallager,Packplatz,2022-07-18 14:16:00,2022-07-18 15:54:00
1784,31,18.07.2022 20:51,18.07.2022 22:57,18.07.2022 21:21,699,Packplatz 04,18.07.2022 19:31,385,Wareneingang,Hochregallager,2022-07-18 05:46:00,2022-07-18 08:46:00
1784,31,18.07.2022 20:51,18.07.2022 22:57,18.07.2022 21:21,699,Packplatz 04,18.07.2022 19:31,385,Hochregallager,Packplatz,2022-07-18 16:26:00,2022-07-18 18:28:00
1786,11,18.07.2022 19:38,18.07.2022 20:21,18.07.2022 20:08,964,Packplatz 07,18.07.2022 18:16,467,Wareneingang,Hochregallager,2022-07-18 06:19:00,2022-07-18 09:30:00
1786,11,18.07.2022 19:38,18.07.2022 20:21,18.07.2022 20:08,964,Packplatz 07,18.07.2022 18:16,467,Hochregallager,Packplatz,2022-07-18 16:36:00,2022-07-18 17:52:00
1795,84,18.07.2022 21:55,18.07.2022 23:13,18.07.2022 22:25,155,Packplatz 09,18.07.2022 20:00,94,Wareneingang,Hochregallager,2022-07-18 07:32:00,2022-07-18 08:51:00
1795,84,18.07.2022 21:55,18.07.2022 23:13,18.07.2022 22:25,155,Packplatz 09,18.07.2022 20:00,94,Hochregallager,Packplatz,2022-07-18 15:01:00,2022-07-18 17:23:00
1798,82,18.07.2022 23:15,19.07.2022 03:01,18.07.2022 23:45,908,Packplatz 01,18.07.2022 22:44,487,Wareneingang,Hochregallager,2022-07-18 11:56:00,2022-07-18 14:46:00
1798,82,18.07.2022 23:15,19.07.2022 03:01,18.07.2022 23:45,908,Packplatz 01,18.07.2022 22:44,487,Hochregallager,Packplatz,2022-07-18 21:44:00,2022-07-18 22:30:00
1799,94,18.07.2022 23:40,19.07.2022 02:52,19.07.2022 00:10,499,Packplatz 05,18.07.2022 20:02,125,Wareneingang,Hochregallager,2022-07-18 14:10:00,2022-07-18 16:46:00
1799,94,18.07.2022 23:40,19.07.2022 02:52,19.07.2022 00:10,499,Packplatz 05,18.07.2022 20:02,125,Hochregallager,Packplatz,2022-07-18 14:15:00,2022-07-18 16:35:00
1800,39,18.07.2022 22:12,18.07.2022 23:28,18.07.2022 22:42,287,Packplatz 04,18.07.2022 20:55,289,Wareneingang,Hochregallager,2022-07-18 08:13:00,2022-07-18 11:47:00
1800,39,18.07.2022 22:12,18.07.2022 23:28,18.07.2022 22:42,287,Packplatz 04,18.07.2022 20:55,289,Hochregallager,Packplatz,2022-07-18 13:36:00,2022-07-18 16:33:00
1810,87,19.07.2022 02:28,19.07.2022 03:27,19.07.2022 02:58,243,Packplatz 09,19.07.2022 00:37,399,Wareneingang,Hochregallager,2022-07-18 15:51:00,2022-07-18 16:05:00
1810,87,19.07.2022 02:28,19.07.2022 03:27,19.07.2022 02:58,243,Packplatz 09,19.07.2022 00:37,399,Hochregallager,Packplatz,2022-07-18 21:07:00,2022-07-18 22:26:00
1812,12,18.07.2022 20:59,19.07.2022 00:39,18.07.2022 21:29,887,Packplatz 08,18.07.2022 17:29,57,Wareneingang,Hochregallager,2022-07-17 07:27:00,2022-07-17 08:31:00
1812,12,18.07.2022 20:59,19.07.2022 00:39,18.07.2022 21:29,887,Packplatz 08,18.07.2022 17:29,57,Hochregallager,Packplatz,2022-07-18 14:20:00,2022-07-18 15:53:00
1828,50,18.07.2022 23:15,19.07.2022 00:25,18.07.2022 23:45,503,Packplatz 02,18.07.2022 20:38,47,Wareneingang,Hochregallager,2022-07-18 01:41:00,2022-07-18 02:29:00
1828,50,18.07.2022 23:15,19.07.2022 00:25,18.07.2022 23:45,503,Packplatz 02,18.07.2022 20:38,47,Hochregallager,Packplatz,2022-07-18 17:15:00,2022-07-18 19:02:00
1831,80,18.07.2022 23:10,19.07.2022 02:00,18.07.2022 23:40,172,Packplatz 09,18.07.2022 22:35,412,Wareneingang,Hochregallager,2022-07-18 10:53:00,2022-07-18 11:37:00
1831,80,18.07.2022 23:10,19.07.2022 02:00,18.07.2022 23:40,172,Packplatz 09,18.07.2022 22:35,412,Hochregallager,Packplatz,2022-07-18 16:37:00,2022-07-18 18:55:00
1840,96,18.07.2022 21:32,18.07.2022 23:38,18.07.2022 22:02,687,Packplatz 10,18.07.2022 18:49,138,Hochregallager,Packplatz,2022-07-18 13:36:00,2022-07-18 15:01:00
1840,96,18.07.2022 21:32,18.07.2022 23:38,18.07.2022 22:02,687,Packplatz 10,18.07.2022 18:49,138,Wareneingang,Hochregallager,2022-07-18 18:39:00,2022-07-18 19:43:00
1852,67,18.07.2022 23:35,19.07.2022 00:15,19.07.2022 00:05,423,Packplatz 01,18.07.2022 22:08,247,Wareneingang,Hochregallager,2022-07-17 20:13:00,2022-07-17 21:31:00
1852,67,18.07.2022 23:35,19.07.2022 00:15,19.07.2022 00:05,423,Packplatz 01,18.07.2022 22:08,247,Hochregallager,Packplatz,2022-07-18 17:46:00,2022-07-18 19:42:00
1864,13,18.07.2022 23:07,19.07.2022 02:13,18.07.2022 23:37,582,Packplatz 05,18.07.2022 19:15,251,Wareneingang,Hochregallager,2022-07-18 08:05:00,2022-07-18 10:29:00
1864,13,18.07.2022 23:07,19.07.2022 02:13,18.07.2022 23:37,582,Packplatz 05,18.07.2022 19:15,251,Hochregallager,Packplatz,2022-07-18 20:01:00,2022-07-18 20:57:00
1868,56,18.07.2022 21:32,18.07.2022 22:44,18.07.2022 22:02,683,Packplatz 07,18.07.2022 19:46,347,Hochregallager,Packplatz,2022-07-18 15:29:00,2022-07-18 16:49:00
1868,56,18.07.2022 21:32,18.07.2022 22:44,18.07.2022 22:02,683,Packplatz 07,18.07.2022 19:46,347,Wareneingang,Hochregallager,2022-07-18 18:01:00,2022-07-18 18:14:00
1870,47,18.07.2022 23:10,18.07.2022 23:47,18.07.2022 23:40,492,Packplatz 02,18.07.2022 22:20,335,Wareneingang,Hochregallager,2022-07-18 11:04:00,2022-07-18 14:40:00
1870,47,18.07.2022 23:10,18.07.2022 23:47,18.07.2022 23:40,492,Packplatz 02,18.07.2022 22:20,335,Hochregallager,Packplatz,2022-07-18 19:23:00,2022-07-18 21:20:00
1873,21,19.07.2022 01:25,19.07.2022 05:00,19.07.2022 01:55,838,Packplatz 06,18.07.2022 23:01,400,Wareneingang,Hochregallager,2022-07-18 03:47:00,2022-07-18 06:27:00
1873,21,19.07.2022 01:25,19.07.2022 05:00,19.07.2022 01:55,838,Packplatz 06,18.07.2022 23:01,400,Hochregallager,Packplatz,2022-07-18 15:06:00,2022-07-18 19:03:00
1897,46,19.07.2022 00:28,19.07.2022 02:24,19.07.2022 00:58,568,Packplatz 04,18.07.2022 21:01,445,Wareneingang,Hochregallager,2022-07-18 14:50:00,2022-07-18 15:12:00
1897,46,19.07.2022 00:28,19.07.2022 02:24,19.07.2022 00:58,568,Packplatz 04,18.07.2022 21:01,445,Hochregallager,Packplatz,2022-07-18 16:54:00,2022-07-18 18:50:00
1900,20,18.07.2022 21:36,18.07.2022 23:00,18.07.2022 22:06,956,Packplatz 06,18.07.2022 18:57,207,Wareneingang,Hochregallager,2022-07-18 09:17:00,2022-07-18 10:02:00
1900,20,18.07.2022 21:36,18.07.2022 23:00,18.07.2022 22:06,956,Packplatz 06,18.07.2022 18:57,207,Hochregallager,Packplatz,2022-07-18 18:40:00,2022-07-18 20:44:00
1906,13,18.07.2022 23:13,19.07.2022 00:30,18.07.2022 23:43,425,Packplatz 03,18.07.2022 20:25,274,Wareneingang,Hochregallager,2022-07-18 07:18:00,2022-07-18 10:01:00
1906,13,18.07.2022 23:13,19.07.2022 00:30,18.07.2022 23:43,425,Packplatz 03,18.07.2022 20:25,274,Hochregallager,Packplatz,2022-07-18 16:39:00,2022-07-18 17:36:00
1909,22,19.07.2022 00:03,19.07.2022 01:39,19.07.2022 00:33,312,Packplatz 01,18.07.2022 23:31,390,Wareneingang,Hochregallager,2022-07-18 07:00:00,2022-07-18 10:03:00
1909,22,19.07.2022 00:03,19.07.2022 01:39,19.07.2022 00:33,312,Packplatz 01,18.07.2022 23:31,390,Hochregallager,Packplatz,2022-07-18 20:43:00,2022-07-18 22:21:00
1929,89,18.07.2022 21:59,19.07.2022 00:27,18.07.2022 22:29,474,Packplatz 06,18.07.2022 18:23,104,Wareneingang,Hochregallager,2022-07-18 13:06:00,2022-07-18 13:49:00
1929,89,18.07.2022 21:59,19.07.2022 00:27,18.07.2022 22:29,474,Packplatz 06,18.07.2022 18:23,104,Hochregallager,Packplatz,2022-07-18 19:02:00,2022-07-18 19:05:00
1930,24,18.07.2022 22:14,18.07.2022 23:58,18.07.2022 22:44,995,Packplatz 03,18.07.2022 22:00,1,Wareneingang,Hochregallager,2022-07-17 23:40:00,2022-07-18 01:59:00
1930,24,18.07.2022 22:14,18.07.2022 23:58,18.07.2022 22:44,995,Packplatz 03,18.07.2022 22:00,1,Hochregallager,Packplatz,2022-07-18 20:25:00,2022-07-18 20:28:00
1939,76,18.07.2022 21:12,19.07.2022 00:54,18.07.2022 21:42,518,Packplatz 01,18.07.2022 17:32,189,Wareneingang,Hochregallager,2022-07-18 11:22:00,2022-07-18 15:11:00
1939,76,18.07.2022 21:12,19.07.2022 00:54,18.07.2022 21:42,518,Packplatz 01,18.07.2022 17:32,189,Hochregallager,Packplatz,2022-07-18 18:09:00,2022-07-18 18:21:00
1944,49,18.07.2022 22:52,18.07.2022 23:58,18.07.2022 23:22,804,Packplatz 05,18.07.2022 20:40,117,Wareneingang,Hochregallager,2022-07-18 11:35:00,2022-07-18 14:54:00
1944,49,18.07.2022 22:52,18.07.2022 23:58,18.07.2022 23:22,804,Packplatz 05,18.07.2022 20:40,117,Hochregallager,Packplatz,2022-07-18 16:15:00,2022-07-18 18:54:00
1960,75,18.07.2022 18:59,18.07.2022 22:12,18.07.2022 19:29,326,Packplatz 02,18.07.2022 15:07,343,Hochregallager,Packplatz,2022-07-18 09:38:00,2022-07-18 11:52:00
1960,84,18.07.2022 19:49,18.07.2022 20:16,18.07.2022 20:19,326,Packplatz 02,18.07.2022 15:07,343,Hochregallager,Packplatz,2022-07-18 09:38:00,2022-07-18 11:52:00
1960,75,18.07.2022 18:59,18.07.2022 22:12,18.07.2022 19:29,693,Packplatz 05,18.07.2022 17:16,285,Hochregallager,Packplatz,2022-07-18 12:24:00,2022-07-18 13:31:00
1960,84,18.07.2022 19:49,18.07.2022 20:16,18.07.2022 20:19,693,Packplatz 05,18.07.2022 17:16,285,Hochregallager,Packplatz,2022-07-18 12:24:00,2022-07-18 13:31:00
1960,75,18.07.2022 18:59,18.07.2022 22:12,18.07.2022 19:29,326,Packplatz 02,18.07.2022 15:07,343,Wareneingang,Hochregallager,2022-07-18 12:25:00,2022-07-18 15:49:00
1960,84,18.07.2022 19:49,18.07.2022 20:16,18.07.2022 20:19,326,Packplatz 02,18.07.2022 15:07,343,Wareneingang,Hochregallager,2022-07-18 12:25:00,2022-07-18 15:49:00
1960,75,18.07.2022 18:59,18.07.2022 22:12,18.07.2022 19:29,693,Packplatz 05,18.07.2022 17:16,285,Wareneingang,Hochregallager,2022-07-18 13:20:00,2022-07-18 15:01:00
1960,84,18.07.2022 19:49,18.07.2022 20:16,18.07.2022 20:19,693,Packplatz 05,18.07.2022 17:16,285,Wareneingang,Hochregallager,2022-07-18 13:20:00,2022-07-18 15:01:00
1976,27,18.07.2022 17:03,18.07.2022 19:15,18.07.2022 17:33,468,Packplatz 03,18.07.2022 13:55,267,Hochregallager,Packplatz,2022-07-18 07:12:00,2022-07-18 10:21:00
1976,27,18.07.2022 17:03,18.07.2022 19:15,18.07.2022 17:33,468,Packplatz 03,18.07.2022 13:55,267,Wareneingang,Hochregallager,2022-07-18 08:18:00,2022-07-18 11:31:00
1983,81,19.07.2022 00:33,19.07.2022 03:32,19.07.2022 01:03,678,Packplatz 02,18.07.2022 22:21,187,Wareneingang,Hochregallager,2022-07-18 10:33:00,2022-07-18 13:02:00
1983,81,19.07.2022 00:33,19.07.2022 03:32,19.07.2022 01:03,678,Packplatz 02,18.07.2022 22:21,187,Hochregallager,Packplatz,2022-07-18 19:47:00,2022-07-18 20:17:00
1984,85,18.07.2022 22:13,18.07.2022 22:21,18.07.2022 22:43,743,Packplatz 10,18.07.2022 20:18,206,Wareneingang,Hochregallager,2022-07-18 09:08:00,2022-07-18 10:34:00
1984,85,18.07.2022 22:13,18.07.2022 22:21,18.07.2022 22:43,743,Packplatz 10,18.07.2022 20:18,206,Hochregallager,Packplatz,2022-07-18 15:37:00,2022-07-18 19:21:00
2014,89,18.07.2022 21:33,19.07.2022 00:15,18.07.2022 22:03,561,Packplatz 04,18.07.2022 19:43,79,Wareneingang,Hochregallager,2022-07-18 10:04:00,2022-07-18 13:55:00
2014,44,19.07.2022 00:09,19.07.2022 03:52,19.07.2022 00:39,561,Packplatz 04,18.07.2022 19:43,79,Wareneingang,Hochregallager,2022-07-18 10:04:00,2022-07-18 13:55:00
2014,89,18.07.2022 21:33,19.07.2022 00:15,18.07.2022 22:03,186,Packplatz 09,18.07.2022 21:05,374,Hochregallager,Packplatz,2022-07-18 13:37:00,2022-07-18 16:07:00
2014,44,19.07.2022 00:09,19.07.2022 03:52,19.07.2022 00:39,186,Packplatz 09,18.07.2022 21:05,374,Hochregallager,Packplatz,2022-07-18 13:37:00,2022-07-18 16:07:00
2014,89,18.07.2022 21:33,19.07.2022 00:15,18.07.2022 22:03,186,Packplatz 09,18.07.2022 21:05,374,Wareneingang,Hochregallager,2022-07-18 13:38:00,2022-07-18 15:09:00
2014,44,19.07.2022 00:09,19.07.2022 03:52,19.07.2022 00:39,186,Packplatz 09,18.07.2022 21:05,374,Wareneingang,Hochregallager,2022-07-18 13:38:00,2022-07-18 15:09:00
2014,89,18.07.2022 21:33,19.07.2022 00:15,18.07.2022 22:03,561,Packplatz 04,18.07.2022 19:43,79,Hochregallager,Packplatz,2022-07-18 15:17:00,2022-07-18 19:05:00
2014,44,19.07.2022 00:09,19.07.2022 03:52,19.07.2022 00:39,561,Packplatz 04,18.07.2022 19:43,79,Hochregallager,Packplatz,2022-07-18 15:17:00,2022-07-18 19:05:00
2020,68,18.07.2022 20:44,18.07.2022 21:50,18.07.2022 21:14,346,Packplatz 05,18.07.2022 19:50,48,Wareneingang,Hochregallager,2022-07-18 13:27:00,2022-07-18 13:30:00
2020,68,18.07.2022 20:44,18.07.2022 21:50,18.07.2022 21:14,346,Packplatz 05,18.07.2022 19:50,48,Hochregallager,Packplatz,2022-07-18 17:32:00,2022-07-18 18:28:00
2053,66,19.07.2022 00:20,19.07.2022 01:44,19.07.2022 00:50,420,Packplatz 04,18.07.2022 22:26,262,Wareneingang,Hochregallager,2022-07-18 13:14:00,2022-07-18 14:59:00
2053,66,19.07.2022 00:20,19.07.2022 01:44,19.07.2022 00:50,420,Packplatz 04,18.07.2022 22:26,262,Hochregallager,Packplatz,2022-07-18 19:36:00,2022-07-18 20:06:00
2061,41,18.07.2022 19:50,18.07.2022 21:29,18.07.2022 20:20,259,Packplatz 01,18.07.2022 18:02,228,Wareneingang,Hochregallager,2022-07-18 12:51:00,2022-07-18 14:55:00
2061,41,18.07.2022 19:50,18.07.2022 21:29,18.07.2022 20:20,259,Packplatz 01,18.07.2022 18:02,228,Hochregallager,Packplatz,2022-07-18 13:51:00,2022-07-18 16:04:00
2068,56,18.07.2022 21:40,18.07.2022 23:32,18.07.2022 22:10,896,Packplatz 03,18.07.2022 17:46,63,Wareneingang,Hochregallager,2022-07-18 17:02:00,2022-07-18 18:38:00
2068,56,18.07.2022 21:40,18.07.2022 23:32,18.07.2022 22:10,896,Packplatz 03,18.07.2022 17:46,63,Hochregallager,Packplatz,2022-07-18 19:28:00,2022-07-18 21:21:00
2071,49,18.07.2022 22:20,19.07.2022 01:25,18.07.2022 22:50,470,Packplatz 03,18.07.2022 18:26,358,Wareneingang,Hochregallager,2022-07-18 10:20:00,2022-07-18 14:17:00
2071,49,18.07.2022 22:20,19.07.2022 01:25,18.07.2022 22:50,470,Packplatz 03,18.07.2022 18:26,358,Hochregallager,Packplatz,2022-07-18 15:46:00,2022-07-18 16:06:00
2080,71,18.07.2022 20:40,18.07.2022 22:54,18.07.2022 21:10,945,Packplatz 10,18.07.2022 16:59,47,Wareneingang,Hochregallager,2022-07-18 11:14:00,2022-07-18 12:46:00
2080,71,18.07.2022 20:40,18.07.2022 22:54,18.07.2022 21:10,945,Packplatz 10,18.07.2022 16:59,47,Hochregallager,Packplatz,2022-07-18 19:02:00,2022-07-18 21:51:00
2086,78,18.07.2022 23:48,19.07.2022 01:09,19.07.2022 00:18,363,Packplatz 05,18.07.2022 21:16,436,Wareneingang,Hochregallager,2022-07-18 11:17:00,2022-07-18 13:51:00
2086,78,18.07.2022 23:48,19.07.2022 01:09,19.07.2022 00:18,363,Packplatz 05,18.07.2022 21:16,436,Hochregallager,Packplatz,2022-07-18 11:30:00,2022-07-18 14:57:00
2092,71,18.07.2022 20:03,18.07.2022 22:50,18.07.2022 20:33,452,Packplatz 10,18.07.2022 20:22,386,Wareneingang,Hochregallager,2022-07-17 12:20:00,2022-07-17 12:38:00
2092,55,18.07.2022 22:16,18.07.2022 22:54,18.07.2022 22:46,452,Packplatz 10,18.07.2022 20:22,386,Wareneingang,Hochregallager,2022-07-17 12:20:00,2022-07-17 12:38:00
2092,98,18.07.2022 20:34,18.07.2022 21:23,18.07.2022 21:04,452,Packplatz 10,18.07.2022 20:22,386,Wareneingang,Hochregallager,2022-07-17 12:20:00,2022-07-17 12:38:00
2092,71,18.07.2022 20:03,18.07.2022 22:50,18.07.2022 20:33,818,Packplatz 06,18.07.2022 17:12,66,Wareneingang,Hochregallager,2022-07-17 17:12:00,2022-07-17 20:13:00
2092,55,18.07.2022 22:16,18.07.2022 22:54,18.07.2022 22:46,818,Packplatz 06,18.07.2022 17:12,66,Wareneingang,Hochregallager,2022-07-17 17:12:00,2022-07-17 20:13:00
2092,98,18.07.2022 20:34,18.07.2022 21:23,18.07.2022 21:04,818,Packplatz 06,18.07.2022 17:12,66,Wareneingang,Hochregallager,2022-07-17 17:12:00,2022-07-17 20:13:00
2092,71,18.07.2022 20:03,18.07.2022 22:50,18.07.2022 20:33,246,Packplatz 09,18.07.2022 16:34,215,Hochregallager,Packplatz,2022-07-18 13:04:00,2022-07-18 16:14:00
2092,55,18.07.2022 22:16,18.07.2022 22:54,18.07.2022 22:46,246,Packplatz 09,18.07.2022 16:34,215,Hochregallager,Packplatz,2022-07-18 13:04:00,2022-07-18 16:14:00
2092,98,18.07.2022 20:34,18.07.2022 21:23,18.07.2022 21:04,246,Packplatz 09,18.07.2022 16:34,215,Hochregallager,Packplatz,2022-07-18 13:04:00,2022-07-18 16:14:00
