case_id,process_activity,Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
1303_238_48,Waren lagern,1303,48,26.04.2022 16:41,26.04.2022 19:30,26.04.2022 17:11,238,Packplatz 08,26.04.2022 16:14,451,Hochregallager,Hochregallager,2022-04-26 00:18:00,2022-04-26 11:50:00,True,Hochregallager
1303_238_48,Waren kommissionieren,1303,48,26.04.2022 16:41,26.04.2022 19:30,26.04.2022 17:11,238,Packplatz 08,26.04.2022 16:14,451,Hochregallager,Packplatz,2022-04-26 13:03:00,???,True,Packplatz
1303_238_50,Ware vereinnahmen,1303,50,26.04.2022 17:25,26.04.2022 20:22,26.04.2022 17:55,238,Packplatz 08,26.04.2022 16:14,451,Wareneingang,Hochregallager,??? ,2022-04-25 22:27:00,True,Wareneingang
1303_238_50,Waren lagern,1303,50,26.04.2022 17:25,26.04.2022 20:22,26.04.2022 17:55,238,Packplatz 08,26.04.2022 16:14,451,Hochregallager,Hochregallager,2022-04-26 00:18:00,2022-04-26 11:50:00,True,Hochregallager
1303_238_50,Waren kommissionieren,1303,50,26.04.2022 17:25,26.04.2022 20:22,26.04.2022 17:55,238,Packplatz 08,26.04.2022 16:14,451,Hochregallager,Packplatz,2022-04-26 13:03:00,???,True,Packplatz
1308_218_82,Ware vereinnahmen,1308,82,26.04.2022 20:33,26.04.2022 22:51,26.04.2022 21:03,218,Packplatz 08,26.04.2022 19:19,165,Wareneingang,Hochregallager,??? ,2022-04-25 22:14:00,True,Wareneingang
1308_218_82,Waren lagern,1308,82,26.04.2022 20:33,26.04.2022 22:51,26.04.2022 21:03,218,Packplatz 08,26.04.2022 19:19,165,Hochregallager,Hochregallager,2022-04-26 01:38:00,2022-04-26 16:42:00,True,Hochregallager
1308_218_82,Waren kommissionieren,1308,82,26.04.2022 20:33,26.04.2022 22:51,26.04.2022 21:03,218,Packplatz 08,26.04.2022 19:19,165,Hochregallager,Packplatz,2022-04-26 17:27:00,???,True,Packplatz
1311_532_85,Ware vereinnahmen,1311,85,26.04.2022 23:18,27.04.2022 03:14,26.04.2022 23:48,532,Packplatz 02,26.04.2022 23:09,360,Wareneingang,Hochregallager,??? ,2022-04-25 20:51:00,True,Wareneingang
1311_532_85,Waren lagern,1311,85,26.04.2022 23:18,27.04.2022 03:14,26.04.2022 23:48,532,Packplatz 02,26.04.2022 23:09,360,Hochregallager,Hochregallager,2022-04-25 22:03:00,2022-04-26 16:58:00,True,Hochregallager
1311_532_85,Waren kommissionieren,1311,85,26.04.2022 23:18,27.04.2022 03:14,26.04.2022 23:48,532,Packplatz 02,26.04.2022 23:09,360,Hochregallager,Packplatz,2022-04-26 18:33:00,???,True,Packplatz
1316_301_76,Ware vereinnahmen,1316,76,26.04.2022 17:51,26.04.2022 20:03,26.04.2022 18:21,301,Packplatz 05,26.04.2022 17:40,301,Wareneingang,Hochregallager,??? ,2022-04-26 05:02:00,True,Wareneingang
1316_301_76,Waren lagern,1316,76,26.04.2022 17:51,26.04.2022 20:03,26.04.2022 18:21,301,Packplatz 05,26.04.2022 17:40,301,Hochregallager,Hochregallager,2022-04-26 05:09:00,2022-04-26 15:00:00,True,Hochregallager
1316_301_76,Waren kommissionieren,1316,76,26.04.2022 17:51,26.04.2022 20:03,26.04.2022 18:21,301,Packplatz 05,26.04.2022 17:40,301,Hochregallager,Packplatz,2022-04-26 16:27:00,???,True,Packplatz
1325_651_37,Ware vereinnahmen,1325,37,26.04.2022 20:25,26.04.2022 23:00,26.04.2022 20:55,651,Packplatz 01,26.04.2022 16:37,115,Wareneingang,Hochregallager,??? ,2022-04-26 06:50:00,True,Wareneingang
1325_651_37,Waren lagern,1325,37,26.04.2022 20:25,26.04.2022 23:00,26.04.2022 20:55,651,Packplatz 01,26.04.2022 16:37,115,Hochregallager,Hochregallager,2022-04-26 08:20:00,2022-04-26 14:33:00,True,Hochregallager
1325_651_37,Waren kommissionieren,1325,37,26.04.2022 20:25,26.04.2022 23:00,26.04.2022 20:55,651,Packplatz 01,26.04.2022 16:37,115,Hochregallager,Packplatz,2022-04-26 16:08:00,???,True,Packplatz
1342_951_57,Ware vereinnahmen,1342,57,26.04.2022 18:22,26.04.2022 18:24,26.04.2022 18:52,951,Packplatz 07,26.04.2022 17:43,69,Wareneingang,Hochregallager,??? ,2022-04-26 07:57:00,False,Wareneingang
1342_951_57,Waren lagern,1342,57,26.04.2022 18:22,26.04.2022 18:24,26.04.2022 18:52,951,Packplatz 07,26.04.2022 17:43,69,Hochregallager,Hochregallager,2022-04-26 10:03:00,2022-04-26 13:16:00,False,Hochregallager
1342_951_57,Waren kommissionieren,1342,57,26.04.2022 18:22,26.04.2022 18:24,26.04.2022 18:52,951,Packplatz 07,26.04.2022 17:43,69,Hochregallager,Packplatz,2022-04-26 14:15:00,???,False,Packplatz
1351_202_85,Ware vereinnahmen,1351,85,26.04.2022 20:14,26.04.2022 21:43,26.04.2022 20:44,202,Packplatz 10,26.04.2022 18:40,82,Wareneingang,Hochregallager,??? ,2022-04-26 13:28:00,True,Wareneingang
1351_202_85,Waren lagern,1351,85,26.04.2022 20:14,26.04.2022 21:43,26.04.2022 20:44,202,Packplatz 10,26.04.2022 18:40,82,Hochregallager,Hochregallager,2022-04-26 14:26:00,2022-04-26 11:45:00,True,Hochregallager
1351_202_85,Waren kommissionieren,1351,85,26.04.2022 20:14,26.04.2022 21:43,26.04.2022 20:44,202,Packplatz 10,26.04.2022 18:40,82,Hochregallager,Packplatz,2022-04-26 12:03:00,???,True,Packplatz
1357_791_49,Ware vereinnahmen,1357,49,26.04.2022 17:25,26.04.2022 20:54,26.04.2022 17:55,791,Packplatz 08,26.04.2022 17:06,205,Wareneingang,Hochregallager,??? ,2022-04-26 01:50:00,True,Wareneingang
1357_791_49,Waren lagern,1357,49,26.04.2022 17:25,26.04.2022 20:54,26.04.2022 17:55,791,Packplatz 08,26.04.2022 17:06,205,Hochregallager,Hochregallager,2022-04-26 02:13:00,2022-04-26 13:19:00,True,Hochregallager
1357_791_49,Waren kommissionieren,1357,49,26.04.2022 17:25,26.04.2022 20:54,26.04.2022 17:55,791,Packplatz 08,26.04.2022 17:06,205,Hochregallager,Packplatz,2022-04-26 16:02:00,???,True,Packplatz
1362_512_38,Ware vereinnahmen,1362,38,26.04.2022 20:03,26.04.2022 21:03,26.04.2022 20:33,512,Packplatz 07,26.04.2022 17:49,259,Wareneingang,Hochregallager,??? ,2022-04-26 09:16:00,True,Wareneingang
1362_512_38,Waren lagern,1362,38,26.04.2022 20:03,26.04.2022 21:03,26.04.2022 20:33,512,Packplatz 07,26.04.2022 17:49,259,Hochregallager,Hochregallager,2022-04-26 10:05:00,2022-04-26 13:31:00,True,Hochregallager
1362_512_38,Waren kommissionieren,1362,38,26.04.2022 20:03,26.04.2022 21:03,26.04.2022 20:33,512,Packplatz 07,26.04.2022 17:49,259,Hochregallager,Packplatz,2022-04-26 16:19:00,???,True,Packplatz
1390_355_65,Ware vereinnahmen,1390,65,26.04.2022 19:50,26.04.2022 20:17,26.04.2022 20:20,355,Packplatz 04,26.04.2022 18:08,448,Wareneingang,Hochregallager,??? ,2022-04-26 09:29:00,False,Wareneingang
1390_355_65,Waren lagern,1390,65,26.04.2022 19:50,26.04.2022 20:17,26.04.2022 20:20,355,Packplatz 04,26.04.2022 18:08,448,Hochregallager,Hochregallager,2022-04-26 11:53:00,2022-04-26 14:32:00,False,Hochregallager
1390_355_65,Waren kommissionieren,1390,65,26.04.2022 19:50,26.04.2022 20:17,26.04.2022 20:20,355,Packplatz 04,26.04.2022 18:08,448,Hochregallager,Packplatz,2022-04-26 16:36:00,???,False,Packplatz
1408_480_99,Ware vereinnahmen,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,480,Packplatz 03,26.04.2022 15:09,360,Wareneingang,Hochregallager,??? ,2022-04-25 23:04:00,True,Wareneingang
1408_480_99,Waren lagern,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,480,Packplatz 03,26.04.2022 15:09,360,Hochregallager,Hochregallager,2022-04-26 00:02:00,2022-04-26 16:23:00,True,Hochregallager
1408_480_99,Waren kommissionieren,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,480,Packplatz 03,26.04.2022 15:09,360,Hochregallager,Packplatz,2022-04-26 17:49:00,???,True,Packplatz
1408_480_20,Ware vereinnahmen,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,480,Packplatz 03,26.04.2022 15:09,360,Wareneingang,Hochregallager,??? ,2022-04-25 23:04:00,True,Wareneingang
1408_480_20,Waren lagern,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,480,Packplatz 03,26.04.2022 15:09,360,Hochregallager,Hochregallager,2022-04-26 00:02:00,2022-04-26 16:23:00,True,Hochregallager
1408_480_20,Waren kommissionieren,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,480,Packplatz 03,26.04.2022 15:09,360,Hochregallager,Packplatz,2022-04-26 17:49:00,???,True,Packplatz
1408_480_95,Ware vereinnahmen,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,480,Packplatz 03,26.04.2022 15:09,360,Wareneingang,Hochregallager,??? ,2022-04-25 23:04:00,False,Wareneingang
1408_480_95,Waren lagern,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,480,Packplatz 03,26.04.2022 15:09,360,Hochregallager,Hochregallager,2022-04-26 00:02:00,2022-04-26 16:23:00,False,Hochregallager
1408_480_95,Waren kommissionieren,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,480,Packplatz 03,26.04.2022 15:09,360,Hochregallager,Packplatz,2022-04-26 17:49:00,???,False,Packplatz
1408_995_99,Ware vereinnahmen,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,995,Packplatz 08,26.04.2022 15:24,97,Wareneingang,Hochregallager,??? ,2022-04-26 04:42:00,True,Wareneingang
1408_995_99,Waren lagern,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,995,Packplatz 08,26.04.2022 15:24,97,Hochregallager,Hochregallager,2022-04-26 08:29:00,2022-04-26 10:14:00,True,Hochregallager
1408_995_99,Waren kommissionieren,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,995,Packplatz 08,26.04.2022 15:24,97,Hochregallager,Packplatz,2022-04-26 11:48:00,???,True,Packplatz
1408_995_20,Ware vereinnahmen,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,995,Packplatz 08,26.04.2022 15:24,97,Wareneingang,Hochregallager,??? ,2022-04-26 04:42:00,True,Wareneingang
1408_995_20,Waren lagern,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,995,Packplatz 08,26.04.2022 15:24,97,Hochregallager,Hochregallager,2022-04-26 08:29:00,2022-04-26 10:14:00,True,Hochregallager
1408_995_20,Waren kommissionieren,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,995,Packplatz 08,26.04.2022 15:24,97,Hochregallager,Packplatz,2022-04-26 11:48:00,???,True,Packplatz
1408_995_95,Ware vereinnahmen,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,995,Packplatz 08,26.04.2022 15:24,97,Wareneingang,Hochregallager,??? ,2022-04-26 04:42:00,False,Wareneingang
1408_995_95,Waren lagern,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,995,Packplatz 08,26.04.2022 15:24,97,Hochregallager,Hochregallager,2022-04-26 08:29:00,2022-04-26 10:14:00,False,Hochregallager
1408_995_95,Waren kommissionieren,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,995,Packplatz 08,26.04.2022 15:24,97,Hochregallager,Packplatz,2022-04-26 11:48:00,???,False,Packplatz
1408_973_99,Ware vereinnahmen,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,973,Packplatz 01,26.04.2022 15:52,362,Wareneingang,Hochregallager,??? ,2022-04-26 08:46:00,True,Wareneingang
1408_973_99,Waren lagern,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,973,Packplatz 01,26.04.2022 15:52,362,Hochregallager,Hochregallager,2022-04-26 11:06:00,2022-04-26 12:32:00,True,Hochregallager
1408_973_99,Waren kommissionieren,1408,99,26.04.2022 17:13,26.04.2022 20:30,26.04.2022 17:43,973,Packplatz 01,26.04.2022 15:52,362,Hochregallager,Packplatz,2022-04-26 16:06:00,???,True,Packplatz
1408_973_20,Ware vereinnahmen,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,973,Packplatz 01,26.04.2022 15:52,362,Wareneingang,Hochregallager,??? ,2022-04-26 08:46:00,True,Wareneingang
1408_973_20,Waren lagern,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,973,Packplatz 01,26.04.2022 15:52,362,Hochregallager,Hochregallager,2022-04-26 11:06:00,2022-04-26 12:32:00,True,Hochregallager
1408_973_20,Waren kommissionieren,1408,20,26.04.2022 17:13,26.04.2022 19:22,26.04.2022 17:43,973,Packplatz 01,26.04.2022 15:52,362,Hochregallager,Packplatz,2022-04-26 16:06:00,???,True,Packplatz
1408_973_95,Ware vereinnahmen,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,973,Packplatz 01,26.04.2022 15:52,362,Wareneingang,Hochregallager,??? ,2022-04-26 08:46:00,False,Wareneingang
1408_973_95,Waren lagern,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,973,Packplatz 01,26.04.2022 15:52,362,Hochregallager,Hochregallager,2022-04-26 11:06:00,2022-04-26 12:32:00,False,Hochregallager
1408_973_95,Waren kommissionieren,1408,95,26.04.2022 15:42,26.04.2022 16:04,26.04.2022 16:12,973,Packplatz 01,26.04.2022 15:52,362,Hochregallager,Packplatz,2022-04-26 16:06:00,???,False,Packplatz
1418_755_16,Ware vereinnahmen,1418,16,26.04.2022 22:07,26.04.2022 22:33,26.04.2022 22:37,755,Packplatz 09,26.04.2022 21:43,398,Wareneingang,Hochregallager,??? ,2022-04-26 05:45:00,False,Wareneingang
1418_755_16,Waren lagern,1418,16,26.04.2022 22:07,26.04.2022 22:33,26.04.2022 22:37,755,Packplatz 09,26.04.2022 21:43,398,Hochregallager,Hochregallager,2022-04-26 06:26:00,2022-04-26 17:00:00,False,Hochregallager
1418_755_16,Waren kommissionieren,1418,16,26.04.2022 22:07,26.04.2022 22:33,26.04.2022 22:37,755,Packplatz 09,26.04.2022 21:43,398,Hochregallager,Packplatz,2022-04-26 20:17:00,???,False,Packplatz
1420_433_83,Ware vereinnahmen,1420,83,26.04.2022 14:48,26.04.2022 15:06,26.04.2022 15:18,433,Packplatz 07,26.04.2022 12:13,404,Wareneingang,Hochregallager,??? ,2022-04-26 04:53:00,False,Wareneingang
1420_433_83,Waren lagern,1420,83,26.04.2022 14:48,26.04.2022 15:06,26.04.2022 15:18,433,Packplatz 07,26.04.2022 12:13,404,Hochregallager,Hochregallager,2022-04-26 08:05:00,2022-04-26 08:42:00,False,Hochregallager
1420_433_83,Waren kommissionieren,1420,83,26.04.2022 14:48,26.04.2022 15:06,26.04.2022 15:18,433,Packplatz 07,26.04.2022 12:13,404,Hochregallager,Packplatz,2022-04-26 10:04:00,???,False,Packplatz
1432_845_34,Ware vereinnahmen,1432,34,26.04.2022 19:24,26.04.2022 19:50,26.04.2022 19:54,845,Packplatz 08,26.04.2022 16:04,140,Wareneingang,Hochregallager,??? ,2022-04-25 19:39:00,False,Wareneingang
1432_845_34,Waren lagern,1432,34,26.04.2022 19:24,26.04.2022 19:50,26.04.2022 19:54,845,Packplatz 08,26.04.2022 16:04,140,Hochregallager,Hochregallager,2022-04-25 21:06:00,2022-04-26 14:23:00,False,Hochregallager
1432_845_34,Waren kommissionieren,1432,34,26.04.2022 19:24,26.04.2022 19:50,26.04.2022 19:54,845,Packplatz 08,26.04.2022 16:04,140,Hochregallager,Packplatz,2022-04-26 17:15:00,???,False,Packplatz
1446_565_37,Ware vereinnahmen,1446,37,26.04.2022 17:59,26.04.2022 21:39,26.04.2022 18:29,565,Packplatz 09,26.04.2022 15:20,223,Wareneingang,Hochregallager,??? ,2022-04-26 04:53:00,True,Wareneingang
1446_565_37,Waren lagern,1446,37,26.04.2022 17:59,26.04.2022 21:39,26.04.2022 18:29,565,Packplatz 09,26.04.2022 15:20,223,Hochregallager,Hochregallager,2022-04-26 07:10:00,2022-04-26 11:31:00,True,Hochregallager
1446_565_37,Waren kommissionieren,1446,37,26.04.2022 17:59,26.04.2022 21:39,26.04.2022 18:29,565,Packplatz 09,26.04.2022 15:20,223,Hochregallager,Packplatz,2022-04-26 12:23:00,???,True,Packplatz
1448_467_99,Ware vereinnahmen,1448,99,26.04.2022 18:39,26.04.2022 21:44,26.04.2022 19:09,467,Packplatz 01,26.04.2022 15:30,144,Wareneingang,Hochregallager,??? ,2022-04-26 01:49:00,True,Wareneingang
1448_467_99,Waren lagern,1448,99,26.04.2022 18:39,26.04.2022 21:44,26.04.2022 19:09,467,Packplatz 01,26.04.2022 15:30,144,Hochregallager,Hochregallager,2022-04-26 04:55:00,2022-04-26 13:03:00,True,Hochregallager
1448_467_99,Waren kommissionieren,1448,99,26.04.2022 18:39,26.04.2022 21:44,26.04.2022 19:09,467,Packplatz 01,26.04.2022 15:30,144,Hochregallager,Packplatz,2022-04-26 14:45:00,???,True,Packplatz
1450_552_58,Ware vereinnahmen,1450,58,26.04.2022 20:53,27.04.2022 00:35,26.04.2022 21:23,552,Packplatz 02,26.04.2022 17:06,243,Wareneingang,Hochregallager,??? ,2022-04-26 08:57:00,True,Wareneingang
1450_552_58,Waren lagern,1450,58,26.04.2022 20:53,27.04.2022 00:35,26.04.2022 21:23,552,Packplatz 02,26.04.2022 17:06,243,Hochregallager,Hochregallager,2022-04-26 09:39:00,2022-04-26 08:50:00,True,Hochregallager
1450_552_58,Waren kommissionieren,1450,58,26.04.2022 20:53,27.04.2022 00:35,26.04.2022 21:23,552,Packplatz 02,26.04.2022 17:06,243,Hochregallager,Packplatz,2022-04-26 12:20:00,???,True,Packplatz
1456_899_23,Ware vereinnahmen,1456,23,26.04.2022 18:46,26.04.2022 18:51,26.04.2022 19:16,899,Packplatz 03,26.04.2022 17:13,224,Wareneingang,Hochregallager,??? ,2022-04-26 02:17:00,False,Wareneingang
1456_899_23,Waren lagern,1456,23,26.04.2022 18:46,26.04.2022 18:51,26.04.2022 19:16,899,Packplatz 03,26.04.2022 17:13,224,Hochregallager,Hochregallager,2022-04-26 04:03:00,2022-04-26 13:32:00,False,Hochregallager
1456_899_23,Waren kommissionieren,1456,23,26.04.2022 18:46,26.04.2022 18:51,26.04.2022 19:16,899,Packplatz 03,26.04.2022 17:13,224,Hochregallager,Packplatz,2022-04-26 16:24:00,???,False,Packplatz
1468_864_39,Ware vereinnahmen,1468,39,26.04.2022 15:37,26.04.2022 18:03,26.04.2022 16:07,864,Packplatz 10,26.04.2022 14:19,92,Wareneingang,Hochregallager,??? ,2022-04-25 20:40:00,True,Wareneingang
1468_864_39,Waren lagern,1468,39,26.04.2022 15:37,26.04.2022 18:03,26.04.2022 16:07,864,Packplatz 10,26.04.2022 14:19,92,Hochregallager,Hochregallager,2022-04-25 21:46:00,2022-04-26 08:34:00,True,Hochregallager
1468_864_39,Waren kommissionieren,1468,39,26.04.2022 15:37,26.04.2022 18:03,26.04.2022 16:07,864,Packplatz 10,26.04.2022 14:19,92,Hochregallager,Packplatz,2022-04-26 12:11:00,???,True,Packplatz
1484_810_26,Ware vereinnahmen,1484,26,26.04.2022 17:27,26.04.2022 19:59,26.04.2022 17:57,810,Packplatz 04,26.04.2022 16:56,322,Wareneingang,Hochregallager,??? ,2022-04-26 12:55:00,True,Wareneingang
1484_810_26,Waren lagern,1484,26,26.04.2022 17:27,26.04.2022 19:59,26.04.2022 17:57,810,Packplatz 04,26.04.2022 16:56,322,Hochregallager,Hochregallager,2022-04-26 13:39:00,2022-04-26 13:57:00,True,Hochregallager
1484_810_26,Waren kommissionieren,1484,26,26.04.2022 17:27,26.04.2022 19:59,26.04.2022 17:57,810,Packplatz 04,26.04.2022 16:56,322,Hochregallager,Packplatz,2022-04-26 14:05:00,???,True,Packplatz
1492_517_30,Ware vereinnahmen,1492,30,26.04.2022 21:41,26.04.2022 23:28,26.04.2022 22:11,517,Packplatz 07,26.04.2022 20:04,98,Wareneingang,Hochregallager,??? ,2022-04-26 07:28:00,True,Wareneingang
1492_517_30,Waren lagern,1492,30,26.04.2022 21:41,26.04.2022 23:28,26.04.2022 22:11,517,Packplatz 07,26.04.2022 20:04,98,Hochregallager,Hochregallager,2022-04-26 10:54:00,2022-04-26 16:37:00,True,Hochregallager
1492_517_30,Waren kommissionieren,1492,30,26.04.2022 21:41,26.04.2022 23:28,26.04.2022 22:11,517,Packplatz 07,26.04.2022 20:04,98,Hochregallager,Packplatz,2022-04-26 18:14:00,???,True,Packplatz
1498_202_46,Ware vereinnahmen,1498,46,26.04.2022 15:34,26.04.2022 16:17,26.04.2022 16:04,202,Packplatz 10,26.04.2022 14:53,71,Wareneingang,Hochregallager,??? ,2022-04-26 13:28:00,True,Wareneingang
1498_202_46,Waren lagern,1498,46,26.04.2022 15:34,26.04.2022 16:17,26.04.2022 16:04,202,Packplatz 10,26.04.2022 14:53,71,Hochregallager,Hochregallager,2022-04-26 14:26:00,2022-04-26 11:45:00,True,Hochregallager
1498_202_46,Waren kommissionieren,1498,46,26.04.2022 15:34,26.04.2022 16:17,26.04.2022 16:04,202,Packplatz 10,26.04.2022 14:53,71,Hochregallager,Packplatz,2022-04-26 12:03:00,???,True,Packplatz
1512_215_36,Ware vereinnahmen,1512,36,26.04.2022 22:30,26.04.2022 23:45,26.04.2022 23:00,215,Packplatz 08,26.04.2022 18:32,484,Wareneingang,Hochregallager,??? ,2022-04-26 08:08:00,True,Wareneingang
1512_215_36,Waren lagern,1512,36,26.04.2022 22:30,26.04.2022 23:45,26.04.2022 23:00,215,Packplatz 08,26.04.2022 18:32,484,Hochregallager,Hochregallager,2022-04-26 08:53:00,2022-04-26 06:51:00,True,Hochregallager
1512_215_36,Waren kommissionieren,1512,36,26.04.2022 22:30,26.04.2022 23:45,26.04.2022 23:00,215,Packplatz 08,26.04.2022 18:32,484,Hochregallager,Packplatz,2022-04-26 09:47:00,???,True,Packplatz
1515_129_39,Ware vereinnahmen,1515,39,26.04.2022 14:04,26.04.2022 15:11,26.04.2022 14:34,129,Packplatz 08,26.04.2022 11:01,454,Wareneingang,Hochregallager,??? ,2022-04-26 07:32:00,True,Wareneingang
1515_129_39,Waren lagern,1515,39,26.04.2022 14:04,26.04.2022 15:11,26.04.2022 14:34,129,Packplatz 08,26.04.2022 11:01,454,Hochregallager,Hochregallager,2022-04-26 10:49:00,2022-04-26 07:06:00,True,Hochregallager
1515_129_39,Waren kommissionieren,1515,39,26.04.2022 14:04,26.04.2022 15:11,26.04.2022 14:34,129,Packplatz 08,26.04.2022 11:01,454,Hochregallager,Packplatz,2022-04-26 10:49:00,???,True,Packplatz
1519_158_90,Ware vereinnahmen,1519,90,26.04.2022 14:51,26.04.2022 15:41,26.04.2022 15:21,158,Packplatz 07,26.04.2022 14:30,321,Wareneingang,Hochregallager,??? ,2022-04-26 02:06:00,True,Wareneingang
1519_158_90,Waren lagern,1519,90,26.04.2022 14:51,26.04.2022 15:41,26.04.2022 15:21,158,Packplatz 07,26.04.2022 14:30,321,Hochregallager,Hochregallager,2022-04-26 02:35:00,2022-04-26 09:16:00,True,Hochregallager
1519_158_90,Waren kommissionieren,1519,90,26.04.2022 14:51,26.04.2022 15:41,26.04.2022 15:21,158,Packplatz 07,26.04.2022 14:30,321,Hochregallager,Packplatz,2022-04-26 12:28:00,???,True,Packplatz
1520_340_90,Ware vereinnahmen,1520,90,26.04.2022 18:24,26.04.2022 19:34,26.04.2022 18:54,340,Packplatz 03,26.04.2022 14:56,81,Wareneingang,Hochregallager,??? ,2022-04-26 10:13:00,True,Wareneingang
1520_340_90,Waren lagern,1520,90,26.04.2022 18:24,26.04.2022 19:34,26.04.2022 18:54,340,Packplatz 03,26.04.2022 14:56,81,Hochregallager,Hochregallager,2022-04-26 13:29:00,2022-04-26 09:11:00,True,Hochregallager
1520_340_90,Waren kommissionieren,1520,90,26.04.2022 18:24,26.04.2022 19:34,26.04.2022 18:54,340,Packplatz 03,26.04.2022 14:56,81,Hochregallager,Packplatz,2022-04-26 13:01:00,???,True,Packplatz
1550_921_97,Ware vereinnahmen,1550,97,26.04.2022 16:34,26.04.2022 16:49,26.04.2022 17:04,921,Packplatz 05,26.04.2022 16:24,53,Wareneingang,Hochregallager,??? ,2022-04-26 13:32:00,False,Wareneingang
1550_921_97,Waren lagern,1550,97,26.04.2022 16:34,26.04.2022 16:49,26.04.2022 17:04,921,Packplatz 05,26.04.2022 16:24,53,Hochregallager,Hochregallager,2022-04-26 15:46:00,2022-04-26 07:00:00,False,Hochregallager
1550_921_97,Waren kommissionieren,1550,97,26.04.2022 16:34,26.04.2022 16:49,26.04.2022 17:04,921,Packplatz 05,26.04.2022 16:24,53,Hochregallager,Packplatz,2022-04-26 10:52:00,???,False,Packplatz
